CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
166598288,06/29/2017,08:00:00,06/30/2017,07:00:00,79,06/29/2017,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"996,193","187,202",(null),(null),(null),,40.680497,-73.956941,"(40.680497, -73.956941)",PATROL BORO BKLYN NORTH,(null),65+,BLACK,M
170063849,10/04/2017,08:30:00,10/04/2017,08:53:00,46,10/04/2017,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,010,196","249,872",18-24,BLACK,U,,40.852479,-73.906211,"(40.852479, -73.906211)",PATROL BORO BRONX,(null),25-44,BLACK,M
173506040,01/10/2018,12:00:00,01/11/2018,14:00:00,108,01/11/2018,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,013,132","209,363",UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,40.741283,-73.895772,"(40.741283, -73.895772)",PATROL BORO QUEENS NORTH,(null),65+,WHITE HISPANIC,M
229114953,01/01/2019,00:01:00,04/16/2019,23:59:00,110,06/04/2021,116,SEX CRIMES,177.0,SEXUAL ABUSE,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,019,164","210,169",25-44,UNKNOWN,M,,40.74348126388,-73.8740035374,"(40.7434812638841, -73.8740035373971)",PATROL BORO QUEENS NORTH,(null),<18,WHITE HISPANIC,F
167704907,08/02/2017,21:25:00,08/02/2017,21:30:00,52,08/02/2017,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BRONX,INSIDE,CHECK CASHING BUSINESS,N.Y. POLICE DEPT,0,(null),(null),(null),"1,010,769","253,612",18-24,WHITE HISPANIC,F,,40.862742,-73.904126,"(40.862742, -73.904126)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
168544839,08/24/2017,11:41:00,08/28/2017,11:57:00,100,08/28/2017,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),34526,"1,036,866","153,431",25-44,WHITE,M,,40.587654,-73.810559,"(40.587654, -73.810559)",PATROL BORO QUEENS SOUTH,(null),18-24,WHITE HISPANIC,F
182480225,03/13/2018,04:00:00,,(null),25,05/08/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,167","229,824",25-44,WHITE HISPANIC,M,,40.797475,-73.938898,"(40.797475, -73.938898)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F
174047979,01/25/2018,16:45:00,,(null),113,01/25/2018,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,(null),BUS (NYC TRANSIT),N.Y. POLICE DEPT,0,(null),(null),(null),"1,040,919","184,844",25-44,BLACK,U,,40.67384941,-73.79570592,"(40.67384941, -73.79570592)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,F
184920928,07/06/2018,04:00:00,07/06/2018,04:20:00,78,07/06/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"988,158","185,898",45-64,WHITE,M,,40.676925,-73.985908,"(40.676925, -73.985908)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE,F
162143404,02/18/2017,09:45:00,02/18/2017,09:50:00,23,02/18/2017,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"999,643","228,852",UNKNOWN,UNKNOWN,M,4.0,40.79480848,-73.94440682,"(40.79480848, -73.94440682)",PATROL BORO MAN NORTH,110 STREET,45-64,WHITE HISPANIC,M
184636755,06/30/2018,19:51:00,06/30/2018,19:52:00,19,06/30/2018,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"997,062","223,148",UNKNOWN,WHITE HISPANIC,M,,40.779159,-73.953738,"(40.779159, -73.953738)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
164484822,05/05/2017,18:02:00,05/05/2017,18:02:00,40,05/05/2017,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),850,"1,009,894","236,851",25-44,BLACK,M,,40.81674,-73.907353,"(40.81674, -73.907353)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
174378273,02/03/2018,14:00:00,,(null),114,02/03/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,012,356","219,098",18-24,WHITE,M,,40.768006,-73.898531,"(40.768006, -73.898531)",PATROL BORO QUEENS NORTH,(null),18-24,WHITE,F
178685966,04/27/2018,14:30:00,04/27/2018,14:35:00,114,04/27/2018,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,008,076","213,835",25-44,BLACK,M,,40.753573,-73.914003,"(40.753573, -73.914003)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D
178713714,04/26/2018,17:00:00,04/28/2018,11:00:00,107,04/28/2018,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,034,146","197,882",(null),(null),(null),,40.7096764,-73.82002622,"(40.7096764, -73.82002622)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE,M
167126441,07/17/2017,16:50:00,,(null),52,07/17/2017,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,012,900","254,530",(null),(null),(null),,40.865255,-73.896415,"(40.865255, -73.896415)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
174655147,02/01/2018,00:01:00,02/10/2018,22:00:00,75,02/10/2018,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,DRY CLEANER/LAUNDRY,N.Y. POLICE DEPT,0,(null),(null),(null),"1,016,311","181,803",(null),(null),(null),,40.665628,-73.884432,"(40.665628, -73.884432)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,D
162655322,03/09/2017,16:00:00,03/09/2017,16:36:00,6,03/09/2017,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"986,679","207,066",(null),(null),(null),,40.735027,-73.991235,"(40.735027, -73.991235)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D
163583964,04/07/2017,15:45:00,04/07/2017,16:00:00,105,04/07/2017,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,053,945","194,984",(null),(null),(null),,40.7015883,-73.74864199,"(40.7015883, -73.74864199)",PATROL BORO QUEENS SOUTH,(null),<18,BLACK,M
187153290,09/03/2018,20:18:00,09/03/2018,20:20:00,67,09/03/2018,359,OFFENSES AGAINST PUBLIC ADMINI,750.0,RESISTING ARREST,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,005,049","180,010",45-64,BLACK,M,,40.66073811,-73.92503354,"(40.66073811, -73.92503354)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
182445274,05/08/2018,04:25:00,05/08/2018,04:32:00,71,05/08/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"994,817","180,605",UNKNOWN,BLACK,F,,40.66239,-73.961909,"(40.66239, -73.961909)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D
174297626,01/25/2018,15:00:00,01/25/2018,15:05:00,41,02/01/2018,341,PETIT LARCENY,303.0,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,BANK,N.Y. POLICE DEPT,0,(null),(null),(null),"1,014,019","239,645",25-44,BLACK,M,,40.824398,-73.892438,"(40.824398, -73.892438)",PATROL BORO BRONX,(null),25-44,BLACK,M
160452266,01/20/2017,05:30:00,01/20/2017,05:40:00,32,01/20/2017,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),4595,"1,000,787","238,042",(null),(null),(null),,40.820031,-73.94025,"(40.820031, -73.94025)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
186460719,08/15/2018,16:03:00,08/15/2018,16:05:00,123,08/15/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"937,441","141,337",UNKNOWN,UNKNOWN,U,,40.554492,-74.168446,"(40.554492, -74.168446)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE,F
191703387,12/31/2018,11:20:00,12/31/2018,11:30:00,75,12/31/2018,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,016,716","180,762",25-44,BLACK,F,,40.662769,-73.882977,"(40.662769, -73.882977)",PATROL BORO BKLYN NORTH,(null),65+,BLACK,F
170163120,08/13/2017,15:00:00,10/01/2017,12:00:00,115,10/07/2017,340,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,019,464","213,942",(null),(null),(null),,40.753829,-73.872899,"(40.753829, -73.872899)",PATROL BORO QUEENS NORTH,(null),65+,WHITE HISPANIC,F
160230745,01/12/2017,17:00:00,01/13/2017,00:22:00,72,01/13/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"979,472","175,657",(null),(null),(null),,40.648814,-74.017218,"(40.648814, -74.017218)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,M
191165667,12/14/2018,21:30:00,12/15/2018,00:12:00,19,12/15/2018,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,OTHER,OTHER,97,(null),(null),(null),"993,563","218,937",45-64,WHITE,F,,40.767604,-73.966378,"(40.767604, -73.966378)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
160182833,01/11/2017,16:49:00,,(null),46,01/11/2017,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,REAR OF,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,(null),(null),(null),"1,011,265","248,422",45-64,WHITE HISPANIC,M,,40.848495,-73.902353,"(40.848495, -73.902353)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
187131865,09/02/2018,20:20:00,09/02/2018,23:30:00,47,09/03/2018,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BRONX,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),"1,026,480","262,584",UNKNOWN,BLACK,M,,40.88731363447,-73.84727175776,"(40.8873136344706, -73.8472717577564)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,F
172806276,12/19/2017,18:00:00,12/20/2017,07:30:00,60,12/20/2017,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),289,"985,008","148,394",(null),(null),(null),,40.573984,-73.997271,"(40.573984, -73.997271)",PATROL BORO BKLYN SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
168792311,06/25/2017,19:00:00,09/03/2017,17:00:00,102,09/05/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,032,371","194,647",45-64,ASIAN / PACIFIC ISLANDER,M,,40.700809,-73.826449,"(40.700809, -73.826449)",PATROL BORO QUEENS SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
168503426,08/23/2017,23:00:00,08/24/2017,14:10:00,43,08/24/2017,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),879,"1,018,018","243,141",18-24,BLACK,M,,40.833978,-73.877971,"(40.833978, -73.877971)",PATROL BORO BRONX,(null),18-24,BLACK,F
178795610,04/28/2018,05:00:00,04/28/2018,10:14:00,41,05/01/2018,341,PETIT LARCENY,305.0,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,015,500","235,575",(null),(null),(null),,40.81322,-73.887103,"(40.81322, -73.887103)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
163140147,03/23/2017,17:00:00,03/23/2017,17:30:00,46,03/23/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,013,045","252,933",<18,BLACK HISPANIC,M,,40.860871,-73.895901,"(40.860871, -73.895901)",PATROL BORO BRONX,(null),<18,BLACK HISPANIC,M
169247643,09/12/2017,11:30:00,09/12/2017,11:30:00,41,09/12/2017,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,DEPT OF CORRECTIONS,72,(null),(null),(null),"1,017,933","232,222",18-24,WHITE HISPANIC,F,,40.804008,-73.878333,"(40.804008, -73.878333)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
184442239,06/01/2018,00:01:00,06/01/2018,23:57:00,81,06/26/2018,109,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,003,573","187,683",UNKNOWN,UNKNOWN,U,,40.681802,-73.93033,"(40.681802, -73.93033)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
183386630,06/01/2018,15:21:00,06/01/2018,15:25:00,107,06/02/2018,359,OFFENSES AGAINST PUBLIC ADMINI,748.0,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,050,645","203,097",25-44,BLACK,M,,40.723883,-73.760462,"(40.723883, -73.760462)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE HISPANIC,F
163678520,04/11/2017,07:00:00,04/11/2017,09:00:00,67,04/11/2017,107,BURGLARY,231.0,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,006,319","179,319",(null),(null),(null),,40.65883839,-73.9204583,"(40.65883839, -73.9204583)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D
164703307,05/11/2017,21:25:00,05/11/2017,21:30:00,103,05/11/2017,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,040,693","196,660",25-44,BLACK,M,,40.706284,-73.796418,"(40.706284, -73.796418)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
167374293,07/24/2017,13:45:00,07/24/2017,16:25:00,18,07/24/2017,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),"989,791","217,850",(null),(null),(null),,40.764623,-73.979994,"(40.764623, -73.979994)",PATROL BORO MAN SOUTH,(null),45-64,WHITE,M
182574874,05/05/2018,23:40:00,,(null),75,05/08/2018,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),418,"1,015,792","176,133",UNKNOWN,UNKNOWN,U,,40.650068,-73.886327,"(40.650068, -73.886327)",PATROL BORO BKLYN NORTH,(null),18-24,WHITE HISPANIC,F
186169245,06/05/2018,22:00:00,06/11/2018,22:30:00,122,08/08/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"946,648","147,551",45-64,WHITE,M,,40.57159,-74.135347,"(40.57159, -74.135347)",PATROL BORO STATEN ISLAND,(null),25-44,WHITE,F
